player,day,mean,variance,run_number
p,42,-368.30396754187797,1589.8497970380251,0
p,43,-367.41255016706685,1580.7954169063717,0
p,44,-366.71579025208365,1572.1480268882913,0
p,45,-365.8446541883698,1563.8898874615281,0
p,46,-365.1667509221012,1556.0042024291406,0
p,47,-364.313066306286,1548.4747276580824,0
p,48,-363.2828135629798,1541.2860726586978,0
p,49,-362.4434322728764,1534.4236249122173,0
p,50,-361.79415022485665,1527.8732537887668,0
p,51,-360.965982801238,1521.6213294896772,0
p,52,-360.32658294676025,1515.6549062702786,0
p,53,-359.8753899114168,1509.9615132311435,0
p,54,-359.6120423682793,1504.5291618729732,0
p,55,-359.16796446836037,1499.3463425515647,0
p,56,-358.5428023881491,1494.4021314818656,0
p,57,-357.7360103038148,1489.6861479361764,0
p,58,-356.74684977103317,1485.1885026483062,0
p,59,-355.5743889126114,1480.8997372893068,0
p,60,-354.58591505227,1476.8107547940203,0
p,61,-353.7804970026288,1472.9127887360016,0
p,62,-353.1573977214848,1469.197435626148,0
p,63,-352.3476599031381,1465.656676626479,0
p,64,-351.3505420468436,1462.28278272689,0
p,65,-350.1651041553579,1459.068258541385,0
p,66,-348.79020691151936,1456.00577591743,0
p,67,-347.59292436605114,1453.0880971147028,0
p,68,-346.57210565089974,1450.3082681748049,0
p,69,-345.3583735802204,1447.659661912426,0
p,70,-344.31897468974734,1445.1356702255512,0
p,71,-343.0845132865155,1442.7300147627798,0
p,72,-341.65380194033304,1440.4363651108897,0
p,73,-340.3938608312703,1438.2482603226215,0
p,74,-339.30347799105783,1436.1595363433041,0
p,75,-338.3816212050074,1434.164368800496,0
p,76,-337.62743649594665,1432.2573071253312,0
p,77,-336.6718332158468,1430.4333005631256,0
p,78,-335.8823368733784,1428.6870972847596,0
p,79,-334.88982087872364,1427.01383986371,0
p,80,-334.0617736084867,1425.4084119518866,0
p,81,-333.3974430543007,1423.8660866983398,0
p,82,-332.8962492109991,1422.382547874289,0
p,83,-332.5577831128194,1420.9539041412168,0
p,84,-332.01339252977675,1419.576696778477,0
p,85,-331.6310373103929,1418.247150303042,0
p,86,-331.41043320777453,1416.961912174562,0
p,87,-331.3831460754142,1415.7369361382578,0
p,88,-331.5494591801321,1414.5693880772285,0
p,89,-331.5414468407644,1413.456372422615,0
p,90,-331.35941257649927,1412.3952567850126,0
p,91,-331.00347590982017,1411.3836802943904,0
p,92,-330.47357253235003,1410.4195537544642,0
p,93,-330.137867830407,1409.5010516926668,0
p,94,-329.6279052603517,1408.6262615718263,0
p,95,-328.9434576375988,1407.7935226279092,0
p,96,-328.0841132098137,1407.0014111841617,0
p,97,-327.0492750984312,1406.2487177065295,0
p,98,-325.8381605048328,1405.5344154298846,0
p,99,-324.8182133126034,1404.8576203051612,0
p,100,-323.9886658925075,1404.2173364227806,0
p,101,-322.9805384996255,1403.6124954669986,0
p,102,-322.1614892877193,1403.042158506603,0
p,103,-321.53096302152403,1402.5053355197836,0
p,104,-320.7201905907347,1402.0010129223992,0
p,105,-320.097039025585,1401.5282938612993,0
p,106,-319.66116057926104,1401.0862707232843,0
p,107,-319.0439924025815,1400.6740415688885,0
p,108,-318.6136066770778,1400.2908108632787,0
p,109,-318.36985998047305,1399.9357940995337,0
p,110,-317.94439314787576,1399.6082236727655,0
p,111,-317.3370679707323,1399.3074313725597,0
p,112,-316.91596703951507,1399.032839965187,0
p,113,-316.312543152001,1398.7838875601624,0
p,114,-315.8948830180562,1398.5600932390291,0
p,115,-315.66285669295644,1398.3609974097587,0
p,116,-315.61653106181313,1398.1861675791401,0
p,117,-315.38775629196414,1398.035193983258,0
p,118,-314.97660271447126,1397.9077441291793,0
p,119,-314.7513609027513,1397.8035656297916,0
p,120,-314.34369131982703,1397.7224253770182,0
p,121,-313.7534746182012,1397.6641685269385,0
p,122,-313.33578549302894,1397.6228321567828,0
p,123,-312.722119345339,1397.5982353853112,0
p,124,-312.28059187863596,1397.5900157988272,0
p,125,-311.6426733521004,1397.598032933427,0
p,126,-311.17645395987364,1397.6219549101797,0
p,127,-310.51337793936557,1397.6616762067092,0
p,128,-310.05322178728443,1397.7089730439177,0
p,129,-309.4275956954883,1397.7639061533016,0
p,130,-308.6363498125718,1397.8268356847043,0
p,131,-307.67916038547696,1397.8984155832984,0
p,132,-306.92394285186157,1397.9795810841017,0
p,133,-306.37041103423934,1398.0709441868864,0
p,134,-306.01849064758517,1398.1728109547341,0
p,135,-305.8683192705924,1398.2851862501493,0
p,136,-305.5518327837347,1398.4077659161671,0
p,137,-305.43761952320267,1398.540533897981,0
p,138,-305.15765292144573,1398.683152267687,0
p,139,-304.71214592175545,1398.8355760958416,0
p,140,-304.4695513234399,1398.9980626179322,0
p,141,-304.0617076053476,1399.1705390698005,0
p,142,-303.8571070662463,1399.353238112509,0
p,143,-303.85604155152055,1399.5460548856768,0
p,144,-303.69060254310597,1399.7485300951155,0
p,145,-303.72953625988333,1399.960507800307,0
p,146,-303.60497555919187,1400.1814563938779,0
p,147,-303.68570908368264,1400.4111543124475,0
p,148,-303.97232638934526,1400.6489805869937,0
p,149,-304.0972180618465,1400.8938797757685,0
p,150,-304.0610186627,1401.1450985429867,0
p,151,-303.86419419851944,1401.4022103003451,0
p,152,-303.8754565433684,1401.6651334745236,0
p,153,-304.095320644839,1401.933329327847,0
p,154,-304.1561045649835,1402.2057710263196,0
p,155,-304.05837379123216,1402.4817682959078,0
p,156,-304.1709422407796,1402.76098864157,0
p,157,-304.1260146964181,1403.0425828661232,0
p,158,-303.9240455900404,1403.326064224675,0
p,159,-303.9337398288408,1403.6113253115793,0
p,160,-303.7871942605617,1403.8977187519881,0
p,161,-303.8531707871328,1404.184980120339,0
p,162,-304.13223734433853,1404.472280761649,0
p,163,-304.25676782832403,1404.7581929345508,0
p,164,-304.22738922795656,1405.0416585941232,0
p,165,-304.0445691854814,1405.3220108599485,0
p,166,-303.7086168834511,1405.5989901876378,0
p,167,-303.58809725072183,1405.8727554662512,0
p,168,-303.68338332351294,1406.1428430101278,0
p,169,-303.62665615102577,1406.408143586689,0
p,170,-303.7867672118977,1406.667957025562,0
p,171,-303.79596284563826,1406.920906188389,0
p,172,-303.6547475081579,1407.1660237650458,0
p,173,-303.7318847587895,1407.4027683637262,0
p,174,-303.65953403668556,1407.6298906507177,0
p,175,-303.8065285941527,1407.8465672312102,0
p,176,-304.1735115587477,1408.051235483378,0
p,177,-304.7613492474729,1408.2415530056705,0
p,178,-305.57113071249864,1408.4143429545618,0
p,179,-306.2357534748069,1408.5655254897165,0
p,180,-306.7563779781188,1408.6913584863519,0
p,181,-307.13401630510197,1408.7884681722157,0
p,182,-307.369534247589,1408.8538747887042,0
p,183,-307.4636531043999,1408.8850137196985,0
p,184,-307.41695119764046,1408.8797524661022,0
p,185,-307.2298651003818,1408.836403779313,0
p,186,-306.9026905703726,1408.753735203554,0
p,187,-306.43558318593995,1408.6309752146299,0
p,188,-305.82855868157424,1408.4678160814585,0
p,189,-305.0814929819099,1408.264413516385,0
p,190,-304.56253554885245,1408.0213831200701,0
p,191,-303.90323665959556,1407.738376099273,0
p,192,-303.47183340045524,1407.4155038537046,0
p,193,-302.8999636445457,1407.0519193338864,0
p,194,-302.1875383160413,1406.6472340899893,0
p,195,-301.7027411986434,1406.2015143110784,0
p,196,-301.0771567354139,1405.7138707738343,0
p,197,-300.3106419631916,1405.1838670052111,0
p,198,-299.4029125911814,1404.6115134224292,0
p,199,-298.353542393299,1403.9972580769343,0
p,200,-297.5303759167883,1403.3419738773196,0
p,201,-296.56465729600734,1402.6455931914245,0
p,202,-295.79037395635015,1401.9804736012443,0
p,203,-295.2072863200356,1401.3453501258748,0
p,204,-294.44694363059506,1400.7388948685689,0
p,205,-293.50912104620636,1400.159952832633,0
p,206,-292.3934057369382,1399.607528363441,0
p,207,-291.4676099781462,1399.080762779308,0
p,208,-290.36291991937424,1398.5787283388236,0
p,209,-289.0787457089901,1398.1006155607597,0
p,210,-287.9827207836937,1397.6457023517414,0
p,211,-286.7162554181098,1397.2054212211058,0
p,212,-285.27857604604037,1396.7797437112802,0
p,213,-284.03714149080713,1396.3688111290464,0
p,214,-282.99120363766093,1395.972513740118,0
p,215,-281.77180699167025,1395.590531797852,0
p,216,-280.37822610869125,1395.2227118510473,0
p,217,-278.80955099268436,1394.8690322461405,0
p,218,-277.0646858952878,1394.5295599218189,0
p,219,-275.1423479280799,1394.2043981198938,0
p,220,-273.40947913386645,1393.8936245788489,0
p,221,-271.86480808791146,1393.5970905857766,0
p,222,-270.5072624994999,1393.3144876769245,0
p,223,-269.3359682821675,1393.0454031176644,0
p,224,-267.9818351305067,1392.7893644973112,0
p,225,-266.8124060555649,1392.5458972929882,0
p,226,-265.8270062875416,1392.3144924303028,0
p,227,-264.6567425844181,1392.0946397065636,0
p,228,-263.6693529259846,1391.8858124476253,0
p,229,-262.8643556082887,1391.6875000190223,0
p,230,-262.2414623299897,1391.4992310251134,0
p,231,-261.80057786974754,1391.3205867828701,0
p,232,-261.5417999786385,1391.1512051903305,0
p,233,-261.09700587571183,1390.9907750337486,0
p,234,-260.466289171603,1390.8389690532467,0
p,235,-260.01795996166214,1390.695448093001,0
p,236,-259.752108108731,1390.559920413361,0
p,237,-259.3006033435392,1390.4321365384335,0
p,238,-259.0319457803642,1390.3118349134188,0
p,239,-258.57800218411415,1390.1987890826235,0
p,240,-257.9388564709857,1390.092765884976,0
p,241,-257.4828097940993,1389.99352927123,0
p,242,-257.2099438400373,1389.9008754952706,0
p,243,-256.7521209181491,1389.8146285471307,0
p,244,-256.4778344484852,1389.7346096895196,0
p,245,-256.01894523875444,1389.6606612334297,0
p,246,-255.37553196487866,1389.5926281417503,0
p,247,-254.54747763827365,1389.5303617179943,0
p,248,-253.53446948380994,1389.4737133176384,0
p,249,-252.70441223230577,1389.4225180404057,0
p,250,-252.0569910006238,1389.3766282134463,0
p,251,-251.5920845603036,1389.335928942227,0
p,252,-250.94135158787927,1389.3003439609192,0
p,253,-250.47308095948938,1389.2697792724887,0
p,254,-249.81892778479903,1389.2441800017589,0
p,255,-249.34717731481433,1389.2234722415797,0
p,256,-248.68948096968393,1389.207621904758,0
p,257,-248.2141202450728,1389.1965745280224,0
p,258,-247.55274273332267,1389.190316372107,0
p,259,-247.07362602864464,1389.1888119266407,0
p,260,-246.77682735593427,1389.192067517314,0
p,261,-246.29418363499704,1389.2001284473083,0
p,262,-245.62574835338813,1389.213019367126,0
p,263,-245.1397916199291,1389.2307470805902,0
p,264,-244.83636340947393,1389.253356728788,0
p,265,-244.34729361863833,1389.2809293753512,0
p,266,-244.04104253819446,1389.3135294553324,0
p,267,-243.917850692847,1389.3512528739138,0
p,268,-243.97815271998994,1389.3942150799219,0
p,269,-243.85416422329817,1389.4425293314814,0
p,270,-243.5463190068009,1389.4962934961977,0
p,271,-243.05485591571502,1389.555612324322,0
p,272,-242.3798190919684,1389.6206097925185,0
p,273,-241.52105802178272,1389.691431607045,0
p,274,-240.84664098876607,1389.7682378815205,0
p,275,-239.98800452064046,1389.8511929880103,0
p,276,-239.3132170330397,1389.9404680257185,0
p,277,-238.45371466220516,1390.0362474547276,0
p,278,-237.77756491049823,1390.1387147509554,0
p,279,-236.916202473209,1390.2480758555023,0
p,280,-236.23769289040246,1390.364527952012,0
p,281,-235.74188197589933,1390.4882998351836,0
p,282,-235.06039564695462,1390.619660177783,0
p,283,-234.19307656323343,1390.7588675316274,0
p,284,-233.1395703543549,1390.9061627603407,0
p,285,-232.26773888517803,1391.0617512449583,0
p,286,-231.2088094300108,1391.225879564283,0
p,287,-230.33063818588445,1391.398743458605,0
p,288,-229.2644457694504,1391.5805953689205,0
p,289,-228.33019106533848,1391.653609525616,0
p,290,-227.52735500946127,1391.6155568205206,0
p,291,-226.5572167200549,1391.5751437308718,0
p,292,-225.41925217453033,1391.5330436092404,0
p,293,-224.48117404248336,1391.4901449739787,0
p,294,-223.37407784064953,1391.4470161780614,0
p,295,-222.0972943875182,1391.4044306618832,0
p,296,-221.0183888020638,1391.3633386177778,0
p,297,-219.76830718242292,1391.324396577738,0
p,298,-218.71464183783758,1391.2884235690262,0
p,299,-217.85677844032728,1391.2559792939107,0
p,300,-216.8258956608803,1391.2273988825855,0
p,301,-215.98981644190974,1391.2031812566022,0
p,302,-214.97974222123477,1391.1836233478052,0
p,303,-214.1635175917443,1391.169174923691,0
p,304,-213.1723647763036,1391.160104934445,0
p,305,-212.37414809023792,1391.1568242591459,0
p,306,-211.76852225058587,1391.1595828791105,0
p,307,-210.9869321212707,1391.1684889783198,0
p,308,-210.02904993529776,1391.1837917774617,0
p,309,-208.89436124859182,1391.2058664219448,0
p,310,-207.9505778894711,1391.2351901225497,0
p,311,-207.18865307749306,1391.2735367584164,0
p,312,-206.23988970154747,1391.320926577296,0
p,313,-205.472219826278,1391.3773401566964,0
p,314,-204.51694028795688,1391.4428155362373,0
p,315,-203.37356270166975,1391.5173371558096,0
p,316,-202.04139940010742,1391.6008102819615,0
p,317,-200.88797644417883,1391.6930247218113,0
p,318,-199.9125958479204,1391.7938235057702,0
p,319,-199.11474834041795,1391.9031365962885,0
p,320,-198.1256991119322,1392.0210054510217,0
p,321,-196.9637150964108,1392.144280970461,0
p,322,-195.6281277741792,1392.2738611108239,0
p,323,-194.48649840054952,1392.41077599261,0
p,324,-193.16976576037342,1392.555847838381,0
p,325,-192.04551034965812,1392.7100149274497,0
p,326,-190.74468885280743,1392.8740411042243,0
p,327,-189.63489804227024,1393.048789524279,0
p,328,-188.71552314937207,1393.2349807220382,0
p,329,-187.98615098733964,1393.4332267854456,0
p,330,-187.0781559928749,1393.644054531831,0
p,331,-185.99113695049058,1393.8681007104842,0
p,332,-185.0929165000691,1394.1060937605628,0
p,333,-184.3831036712249,1394.3586899975749,0
p,334,-183.4930935346731,1394.6264955211077,0
p,335,-182.7909173829992,1394.9102076525921,0
p,336,-181.90797835768763,1395.2104868342653,0
p,337,-180.84390158787824,1395.5280787874874,0
p,338,-179.96653375587974,1395.8637974409023,0
p,339,-178.90709222528469,1396.218432227145,0
p,340,-178.0334285211832,1396.5928291290813,0
p,341,-177.34517751267433,1396.9878296463587,0
p,342,-176.47375704748174,1397.4042914185802,0
p,343,-175.41880436100303,1397.8431284148642,0
p,344,-174.17976207012205,1398.305294424131,0
p,345,-173.1242912015366,1398.791756592173,0
p,346,-171.88342021948338,1399.3035062225815,0
p,347,-170.82480826544952,1399.8415293768446,0
p,348,-169.94523925193687,1400.405970676204,0
p,349,-169.24436011890435,1400.9978660666468,0
p,350,-168.72200713997984,1401.6183945738828,0
p,351,-168.00979210419698,1402.268888997169,0
p,352,-167.10753928494304,1402.9506447862923,0
p,353,-166.0148716758292,1403.6649132167847,0
p,354,-164.78184626293287,1404.3305219596753,0
p,355,-163.40787035804303,1404.9510751629875,0
p,356,-162.26062246809852,1405.5305914538387,0
p,357,-161.33959403163385,1406.0721285467164,0
p,358,-160.27608983042907,1406.5778165666393,0
p,359,-159.43809821500705,1407.0502301814333,0
p,360,-158.8254207432332,1407.4910444182847,0
p,361,-158.43808594230762,1407.9010481986866,0
p,362,-157.9079356729261,1408.2801432814354,0
p,363,-157.2350815188118,1408.628689134975,0
p,364,-156.41949140773417,1408.9475076504675,0
p,365,-155.46098954366394,1409.2378843399345,0
p,366,-154.72766965037027,1409.5015660070978,0
p,367,-154.2194386591848,1409.739422171627,0
p,368,-153.56801677647988,1409.9514515186006,0
p,369,-152.77339349199434,1410.1381212662836,0
p,370,-151.8354139418032,1410.3003681008036,0
p,371,-150.75377858235336,1410.439595552349,0
p,372,-149.89645617708663,1410.557667744544,0
p,373,-149.26322815065998,1410.6555951893642,0
p,374,-148.48568873725435,1410.733549071938,0
p,375,-147.93211353054056,1410.7921724404534,0
p,376,-147.23417728591522,1410.831274123649,0
p,377,-146.3918224451981,1410.8511356452632,0
p,378,-145.4048454016179,1410.852510035738,0
p,379,-144.27289607573636,1410.8366169428386,0
p,380,-142.9954771895617,1410.8051339489382,0
p,381,-141.94035685748185,1410.760183936524,0
p,382,-140.7387009070798,1410.7030802994243,0
p,383,-139.75835293096412,1410.635585902265,0
p,384,-138.63055393505346,1410.558687562425,0
p,385,-137.72322161529655,1410.4738245084955,0
p,386,-137.03608441651386,1410.3816879608785,0
p,387,-136.20068166320357,1410.2822383998898,0
p,388,-135.2168150167242,1410.1758988085953,0
p,389,-134.08413446106653,1410.0635487005093,0
p,390,-132.8021376015743,1409.9465138744679,0
p,391,-131.68871622401556,1409.8674351083605,0
p,392,-130.37492803355505,1409.8254045220042,0
p,393,-128.86003391971056,1409.8192565164559,0
p,394,-127.51149766541639,1409.847523631321,0
p,395,-126.32854497864004,1409.909020955521,0
p,396,-124.94216226901796,1410.0028773645427,0
p,397,-123.7199504001923,1410.1278841883604,0
p,398,-122.36312288726823,1410.1935956122024,0
p,399,-121.23947342035353,1410.202834812831,0
p,400,-119.98019740548524,1410.1573012970293,0
p,401,-118.58476939193099,1410.0591429251726,0
p,402,-117.42094191487105,1409.9109458261125,0
p,403,-116.11986867126187,1409.7142143481296,0
p,404,-114.68098014327903,1409.470899219927,0
p,405,-113.47198235840025,1409.1833851360298,0
p,406,-112.49239545574311,1408.8530182212971,0
p,407,-111.37355415558251,1408.4801362097178,0
p,408,-110.11506762052021,1408.0655321982547,0
p,409,-108.71640499700763,1407.6104443411975,0
p,410,-107.54530789188438,1407.1165421340113,0
p,411,-106.23291773749226,1406.584519939988,0
p,412,-104.77864716372828,1406.0155069350628,0
p,413,-103.13810338650318,1405.4868879084206,0
p,414,-101.67873888580377,1404.997322237934,0
p,415,-100.03137110999411,1404.5455372534468,0
p,416,-98.56344564282614,1404.1302074880805,0
p,417,-97.2591502110943,1403.732864466608,0
p,418,-95.74943589515219,1403.3515078092987,0
p,419,-94.0334531735555,1402.983723742525,0
p,420,-92.47855178339398,1402.6266322717577,0
p,421,-91.08383729501098,1402.2776363274759,0
p,422,-89.87715671529637,1401.960649868367,0
p,423,-88.85797305861959,1401.675165620339,0
p,424,-87.6575344390157,1401.420668333886,0
p,425,-86.27531040259417,1401.196741036926,0
p,426,-84.71057771231985,1401.0030374382247,0
p,427,-83.33083316989566,1400.8392446214036,0
p,428,-82.1353560813331,1400.7050403615588,0
p,429,-81.12362114266482,1400.6001295756457,0
p,430,-80.29529788958403,1400.5242706292106,0
p,431,-79.28183672822179,1400.4772917059026,0
p,432,-78.08290537227579,1400.4590608440894,0
p,433,-76.69797489176597,1400.469468469579,0
p,434,-75.1263191909047,1400.5083997225022,0
p,435,-73.73542793294001,1400.5756963846657,0
p,436,-72.15615530076579,1400.6712575443075,0
p,437,-70.7559832310576,1400.7949080061194,0
p,438,-69.51350925600892,1400.9172819856253,0
p,439,-68.05968473847729,1401.0371426912207,0
p,440,-66.3936563400588,1401.1526790981745,0
p,441,-64.5143524954321,1401.2614532800924,0
p,442,-62.788897213336405,1401.360334231413,0
p,443,-61.216162287029185,1401.4464703713204,0
p,444,-59.795178828182166,1401.5173257931065,0
p,445,-58.52513543994074,1401.5707104941666,0
p,446,-57.40537665915135,1401.6048050323618,0
p,447,-56.06698806486652,1401.618179983904,0
p,448,-54.87765954847712,1401.6086569465294,0
p,449,-53.83682060348894,1401.5744451630287,0
p,450,-52.94405280539276,1401.5141573683877,0
p,451,-52.19908897172237,1401.426821068282,0
p,452,-51.2333990075461,1401.3118854411823,0
p,453,-50.4150553396888,1401.1680187163101,0
p,454,-49.37545332488666,1400.9943083882795,0
p,455,-48.11417704840966,1400.789042259394,0
p,456,-46.66910921403848,1400.613256479641,0
p,457,-45.407775821728684,1400.4665744913245,0
p,458,-44.32948409784359,1400.3486342752788,0
p,459,-43.43373537787171,1400.2591229375435,0
p,460,-42.35181094759607,1400.1978013666755,0
p,461,-41.08320833458893,1400.1644413422696,0
p,462,-39.99564082370603,1400.1587988702088,0
p,463,-38.72018644726562,1400.180709493868,0
p,464,-37.62455140024772,1400.2299700650312,0
p,465,-36.708218928762946,1400.306475264225,0
p,466,-35.97086232626126,1400.4102429551788,0
p,467,-35.043930919949744,1400.541430343956,0
p,468,-33.927086823033775,1400.700152745713,0
p,469,-32.61979103193636,1400.8864657916802,0
p,470,-31.121302981401556,1401.1003367106684,0
p,471,-29.799093577047827,1401.3416045069418,0
p,472,-28.28399340875235,1401.6102319990807,0
p,473,-26.94345660068464,1401.9060194604156,0
p,474,-25.77670868765149,1402.228914141173,0
p,475,-24.414745572171654,1402.5790468492912,0
p,476,-22.85677083200298,1402.9563638785432,0
p,477,-21.47019524485584,1403.3605828797454,0
p,478,-20.254197476120414,1403.7916078701487,0
p,479,-19.16275275194672,1404.1023324206817,0
p,480,-17.826871686316323,1404.2903194030246,0
p,481,-16.614162590962376,1404.351639818418,0
p,482,-15.523938693197644,1404.2827092553289,0
p,483,-14.55563014915798,1404.0802955709455,0
p,484,-13.41843826996712,1403.9039955393728,0
p,485,-12.480091546698814,1403.7543370840322,0
p,486,-11.740114071351943,1403.6316049067948,0
p,487,-10.829825298737795,1403.5358677758613,0
p,488,-9.74877862103765,1403.467458732764,0
p,489,-8.496347093146861,1403.426955413699,0
p,490,-7.071722523283933,1403.415152507945,0
p,491,-5.842327944760518,1403.433026063354,0
p,492,-4.438964912335156,1403.4813460425032,0
p,493,-2.8606642266929723,1403.5610444898723,0
p,494,-1.474684656784921,1403.6731714862544,0
p,495,-0.2800743512577064,1403.8186033933407,0
p,496,1.0923298532621506,1403.9980959780182,0
p,497,2.2750524595028545,1404.2125204733923,0
p,498,3.2688308620989193,1404.4626636622743,0
p,499,4.074202354072998,1404.749268715975,0
p,500,4.6915046002202905,1405.073065206677,0
p,501,5.489289558349745,1405.434788467135,0
p,502,6.4678868868019865,1405.8353115900966,0
p,503,7.627817945335232,1406.2756308257144,0
p,504,8.601382778355072,1406.756841517737,0
p,505,9.343081522089353,1407.180277055167,0
p,506,10.221519163599595,1407.5475798789214,0
p,507,11.237022656516581,1407.8608415356655,0
p,508,12.021641639622333,1408.1225984062396,0
p,509,12.575610659022049,1408.3343336684216,0
p,510,12.898935311702692,1408.4964925525449,0
p,511,12.991392239822169,1408.6084829755705,0
p,512,13.220942975428438,1408.668661535086,0
p,513,13.587271748567249,1408.6758335139639,0
p,514,14.090198408182898,1408.6292593026346,0
p,515,14.729678024916685,1408.5286578694167,0
p,516,15.505800791901681,1408.3742073522362,0
p,517,16.418792223853565,1408.1665427896633,0
p,518,17.469013653854017,1407.9067509537217,0
p,519,18.65696302628675,1407.596362191309,0
p,520,19.614862368488513,1407.2373391248702,0
p,521,20.711532929241667,1406.830600841716,0
p,522,21.638388584519443,1406.4569946088782,0
p,523,22.39590636163549,1406.1151160874379,0
p,524,22.98438475631047,1405.8038479414884,0
p,525,23.403944186953662,1405.522370655784,0
p,526,23.654527179160503,1405.2701659839115,0
p,527,24.10431189244467,1405.047013090989,0
p,528,24.753272675850685,1404.8524736583051,0
p,529,25.601593670271264,1404.6858925714268,0
p,530,26.649668897664824,1404.5463863651853,0
p,531,27.52968882958692,1404.4328193966903,0
p,532,28.2420804587759,1404.3443381712427,0
p,533,29.15550796260954,1404.2803883452912,0
p,534,30.270433159479104,1404.2401432125544,0
p,535,31.219115689300864,1404.2224759800229,0
p,536,32.370467444546506,1404.2265526922981,0
p,537,33.35678541874342,1404.2512080437489,0
p,538,34.17860666633135,1404.2955773427016,0
p,539,34.83629556315422,1404.359117648668,0
p,540,35.69845802283316,1404.4416221230335,0
p,541,36.76550041607286,1404.542533959049,0
p,542,37.6696296713684,1404.6609219661755,0
p,543,38.77970913330841,1404.7961850349648,0
p,544,39.727989838462975,1404.9473185538031,0
p,545,40.80651007130808,1405.0087825445928,0
p,546,41.69356799707125,1405.1062958038985,0
p,547,42.389564077398994,1405.2403138651084,0
p,548,42.89469649710539,1405.4112393616094,0
p,549,43.57737493978733,1405.6194335099372,0
p,550,44.43778350052905,1405.8654453602946,0
p,551,45.10788092021282,1406.150004040901,0
p,552,45.95625161945486,1406.473805248794,0
p,553,46.98325527228404,1406.8377197994034,0
p,554,48.18944086742852,1407.2427778604,0
p,555,49.20713376121676,1407.6901440743638,0
p,556,50.0202411779023,1408.1633024106802,0
p,557,50.629096678423714,1408.6638418020955,0
p,558,51.40223349388738,1409.1930261496,0
p,559,52.339943461440555,1409.7524778649736,0
p,560,53.07427750597939,1410.3441693100124,0
p,561,53.60548700690367,1410.9697690850053,0
p,562,53.9336102625225,1411.630659282558,0
p,563,54.426886117388186,1412.3279399533867,0
p,564,55.085313068874314,1413.0630776193534,0
p,565,55.90906287959544,1413.8379090013752,0
p,566,56.898480857845215,1414.6546381000137,0
p,567,58.038446044279866,1415.48007450731,0
p,568,58.96119608305391,1416.3178391500344,0
p,569,59.66715991174717,1417.1709048645491,0
p,570,60.52495762295296,1418.0416259405918,0
p,571,61.53495189411785,1418.932834883453,0
p,572,62.34163545095627,1419.87564150029,0
p,573,63.31377133259816,1420.872619335388,0
p,574,64.08346919191874,1421.9267294284573,0
p,575,65.01945355500733,1423.0406944004096,0
p,576,66.12221016732838,1424.2176283168355,0
p,577,67.02398676425318,1425.4610227084067,0
p,578,68.0936472836566,1426.7741679243406,0
p,579,69.33181895862727,1428.1607345667728,0
p,580,70.73930689303513,1429.6247538662924,0
p,581,71.94868165173816,1431.1705903683194,0
p,582,72.96071918864578,1432.8024563312126,0
p,583,74.14440124570025,1434.5244633913203,0
p,584,75.13206382336489,1436.3410814463994,0
p,585,76.29266345338758,1438.2567261982094,0
p,586,77.62692601661384,1440.2761741982138,0
p,587,78.76734774269656,1442.4045389937344,0
p,588,79.71463387455125,1444.646931338066,0
p,589,80.74900953146712,1446.585497728861,0
p,590,81.50240653144434,1448.2262535185926,0
p,591,81.974955129701,1449.5728731591382,0
p,592,82.53498345486052,1450.6266888095195,0
